"Auftragsnummer..None.","Runtime","product_code..None.","Durchsatz..kg.h.","Bahngeschwindigkeit..m.min.","Elektrische.Leistung.Gesamt..kW.","Leistung..kW.","Anlage.Stillstandsgrund....","Produktionsstatus....","Folienprofil.3.Sigma....","Extruder.A.Durchsatz..kg.h.","Extruder.A.Drehzahl..1.min.","Extruder.A.Motorstrom..A.","Extruder.A.Massetemperatur..Â.C.","Extruder.B.Durchsatz..kg.h.","Extruder.B.Drehzahl..1.min.","Extruder.B.Motorstrom..A.","Extruder.B.Massetemperatur..Â.C.","Extruder.C.Durchsatz..kg.h.","Extruder.C.Drehzahl..1.min.","Extruder.C.Motorstrom..A.","Extruder.C.Massetemperatur..Â.C.","Wickler.A.Anpresskraft..N.","Wickler.A.Zentralantrieb.Kraft..N.","Wickler.B.Anpresskraft..N.","Wickler.B.Zentralantrieb.Kraft..N.","Runtime_h","Qty"
"3173223.804",42390,94166303,529.322401611443,37.0853016379308,235.195831018058,NA,0,48.725406935598,3.58850942284579,132.742788701329,71.0447286887955,67.1304552960604,218.576551073366,263.278230919538,74.9967214481311,73.7539514036329,210.563812219863,133.296863938368,74.2747113191173,63.5994338287332,213.711960368011,158.770936541637,107.758905402218,158.927105449398,107.808917197452,11.775,6232.77127897474
"3173865803",29510,94166386.2770431,708.201032006648,58.2101040468575,258.414984907769,258.432649857556,0.0183112919633774,19.7253306205493,3.76041309346018,214.518973126416,130.258189130533,57.2129535435741,199.254662597491,353.13489775918,112.161275254059,66.0820617158359,194.804340454391,140.60449193849,88.215191459203,44.3655476432689,193.491692099017,419.877246524245,71.9182773821634,417.67989148864,65.2811122414378,8.19722222222222,5805.2812373656
"3173871803",93040,94166017.6581298,677.755988129242,56.376262476559,247.430948554847,247.427275290777,0.0531582911869149,42.8455826966534,2.91839154980404,197.491517410537,116.484730549191,51.1085763477887,196.118691488217,342.179027731062,108.311105833816,64.0369095017755,193.182825782847,138.857023781392,84.8961367875219,42.8326697514258,191.268804476488,452.344345206069,53.1678682879587,451.75831270849,48.1764769181104,25.8444444444444,17516.2269820958
"3174104803",9700,94168469.9454171,758.365159888223,54.8085490972203,275.422765116981,NA,0,39.4624098867147,3.44226612907237,180.073917141412,115.208239090799,47.8496395468589,195.437693099897,385.477157577059,126.339031411985,73.5252317198764,195.791967044284,192.819658352099,124.224819894431,49.3923789907312,196.853759011329,157.759011328527,76.1503604531411,156.903192584964,67.2574665293512,2.69444444444444,2043.37279192105
"3174281.804",8150,94165250.997549,523.214883692124,47,234.796534313875,NA,0,1.96446078431373,3.82600397981849,104.389758427938,55.9415442990322,63.0477941176471,206.107843137255,267.466171414244,73.2613975487503,72.2303921568627,207.241421568627,151.360749300788,89.2323520697799,63.9767156862745,216.56862745098,134.291666666667,88.2132352941177,154.814950980392,88.2598039215686,2.26388888888889,1184.50036169189
"3174281803",10280,94165248.1963071,528.396229142466,43.6668610271606,237.113733512204,NA,0,38.6666666666667,3.78644238222676,109.515384529492,59.0319722011555,63.7298347910593,208.010689990282,270.019513455494,74.3970852213304,71.5325558794947,207.884353741497,148.861856888752,87.7744415846696,63.3391642371234,216.175898931001,134.553935860058,87.8853255587949,156.344995140914,87.7852283770651,2.85555555555556,1508.86478766238
"3174390802",84390,94167614.2673784,548.695563147458,29.9043652849689,222.67316097789,222.681418684737,0.00616844602609727,48.8361803084223,5.0561406894935,84.0870017820971,45.6198343105022,44.2385527876631,198.814590747331,288.224682479139,78.7023129540123,67.4358244365362,211.537959667853,176.427748149372,96.3586473870532,61.4404507710558,221.703440094899,104.279122182681,122.549940688019,104.237959667853,121.019454329775,23.4416666666667,12862.3384927817
"3174737804",42420,94165249.2057642,626.939409291578,64.9986505136686,257.685057663732,257.698433908255,0,49.1708008504607,4.64621237297022,164.488962762383,99.1429014415457,45.5882352941176,199.013938105363,302.127139727049,97.7864158174374,59.8261280415781,222.94968107725,160.322019656781,101.842546417503,43.9747224190881,199,474.025986298134,80.1878100637846,473.684384597212,79.322230096858,11.7833333333333,7387.43603948576
"3174979801",12470,42113456,466.252376776475,31.9668279320766,219.507657589057,NA,0,37.1786858974359,2.3988685904023,109.479447680024,64.8858973108805,60.3549679487179,234.533653846154,237.713278593161,63.0406250164677,75.4807692307692,217.948717948718,118.856168039334,68.7661866377561,66.6009615384615,214.145833333333,115.919871794872,101.645833333333,106.079326923077,65.193108974359,3.46388888888889,1615.04642733407
"3175050801",6950,42270882.8218391,420.134597953709,17.5117816157725,189.302537961938,NA,0,1,8.80179567275376,110.690988365261,58.2350573156072,53.6221264367816,191.35632183908,209.479219458569,56.1711202051448,59.9985632183908,199.468390804598,105.29674960827,52.3419536283646,51.0560344827586,200.054597701149,150.877873563218,143.169540229885,149.159482758621,63.8433908045977,1.93055555555556,811.093182160632
"3175091803",17400,94212277.7461229,685.341189345569,70.8269958824758,248.60271406968,NA,0,43.1458931648478,3.85566731624943,170.545391146305,103.114589180637,48.8678920160827,193.07466973004,344.168090750197,109.881160251852,63.4595060310167,192.866168868466,170.614313510148,103.868121471986,47.0057438253877,193.778862722573,114.340608845491,63.8793796668581,114.409534750144,61.5927627800115,4.83333333333333,3312.48241517025
"3175380.806",20270,94169376.924519,498.811924848288,35.585691659981,231.635660663637,231.444339558357,0.0276270350271337,2.07893438579181,3.44541584769081,117.109594976484,77.3272326356034,54.6033547113962,225.18105574741,256.152409655623,76.4222498339976,63.3655648741983,214.987173162309,125.545691213057,82.5127281712145,53.5165268870252,227.126788357178,159.157375431672,68.2516033547114,159.097681302417,68.238283177109,5.63055555555556,2808.58825463189
"3175809802",10330,94704621.9796709,789.577996134873,62.7226524537669,280.380048369623,280.375037785075,0,1,3.08848606882345,172.83174102281,102.331558604208,48.3543078412391,192.281703775411,443.843443258457,137.21055068305,84.3388189738625,195.97192642788,172.878476640493,104.650338866242,46.3368828654405,192.764762826718,98.5188770571152,118.368828654405,98.4617618586641,114.231364956438,2.86944444444444,2265.65019446479
"3175847802",22930,94506535.0967742,684.132139136091,50.1461637163959,236.556023462191,236.558817318864,0.0457715780296425,39.4123801220575,3.38225614951815,182.246722487647,79.3076286750351,57.6612903225806,189.39058413252,320.48803029896,69.7360942591868,64.4324324324324,184.576721883173,182.426688676932,79.806888203571,55.5745422842197,186.86224934612,154.101569311247,75.3648648648649,153.553182214473,65.8509154315606,6.36944444444444,4357.54165288627
"3176289805",46630,94168650.3053828,584.827911435855,59.8697190445277,233.611799098994,NA,0,47.2616341411109,4.0979616828111,150.472803562924,92.525712767717,46.2266781042247,194.205018228608,289.378551740849,97.487004050415,58.2706412180999,230.923439845593,144.981337162601,94.4768610853456,43.4958181428265,193.282221745657,466.214668668239,82.5436414325542,471.680034312674,84.5404246193438,12.9527777777778,7575.14597507053
"3176489802",9070,94422785.6585903,548.715682176766,20.427093083638,205.881416455239,NA,0,48.5374449339207,2.50052451194646,136.897225148877,85.7977973585087,44.9570484581498,188,274.897932548355,88.7955945304837,51.0848017621145,188.742290748899,136.925615117413,85.1809460644155,43.4823788546256,189,135.54845814978,124.888766519824,135.50550660793,125.027533039648,2.51944444444444,1382.4586770398
"3176512.802",33040,42310373,305.15718828611,46.4541292571084,157.32469057438,157.309126286355,0.0931921331316188,32.1951588502269,5.20745552671839,74.9436338588843,39.9670498169857,44.5688350983359,225.429349470499,149.956975996909,40.2663237293621,53.8108925869894,222.289258698941,80.2023401508533,42.5619664229171,44.3627836611195,227.698638426626,155.420272314675,67.9397881996974,153.744629349471,46.0417549167927,9.17777777777778,2800.66486138141
"3176694803",10980,94163745.2147407,559.545996571368,57.3948124164446,228.902184733702,NA,0,46.1210191082803,5.18396654163739,141.194558751919,89.0694272264336,44.0527752502275,191.299363057325,278.701986769311,88.3160139297333,59.7870791628753,232.673339399454,139.655351737719,89.3108272951662,42.919017288444,192.085532302093,176.065514103731,58.5495905368517,175.909008189263,59.1665150136488,3.05,1706.61528954267
"3176798802",33060,94167962.52528,673.274822238572,55.4405382867229,255.991325127801,255.988713001433,0.0345140781108084,43.5198304571602,4.55646618019621,191.406467915881,126.007144488532,52.1913412049652,204.803511958825,342.294336518193,112.237814252174,64.1332122313049,199.529821374508,139.632266722265,91.1990311963609,42.141689373297,198.178019981835,145.33514986376,62.9285498032092,144.791099000908,52.6191341204965,9.18333333333333,6182.90711755755
"3176875.803",67420,94704141.8902566,488.852645882085,35.5304761988202,192.476442969236,NA,0.187008749814623,24.3737208957437,1.68658071925197,130.263553040257,81.1428591632603,38.1337683523654,189.829897671659,227.202658381922,72.5582088853456,41.872015423402,187.376093726828,131.487270245533,84.5725191912028,35.7690938751298,191.499184339315,155.629838350882,112.183597805131,154.826190123091,89.3634880616936,18.7277777777778,9155.12371815838
"3176875804",55030,94704424.9018895,744.542465426201,53.2742363685785,256.473682556041,NA,0,47.5205305232558,3.00122121643535,200.007399068322,119.204596599867,51.0483284883721,195.136627906977,344.460518537566,103.623273827309,60.515261627907,191.835029069767,200.074264773103,120.725636909174,49.8958938953488,194.998728197674,107.929505813953,140.28125,107.69949127907,134.623183139535,15.2861111111111,11381.1588534455
"3176875805",75680,94683693.7183603,772.936269977233,55.1488713619405,269.401139255543,NA,0.0133987795171133,40.1029450782701,3.09546343958893,209.75667692148,125.475947208661,52.3340408596445,197.327540461661,357.43684932274,109.424118022809,62.7446272220748,194.636906341205,207.946725636649,126.43070969271,50.9067391881136,197.939771822765,139.525338286018,131.922260546564,127.633457150438,125.933934730698,21.0222222222222,16248.8380310769
"3176879802",76520,94704621,760.301189124639,54.9376023989549,269.240781954504,269.275895317983,0.00968206201753238,41.4156744733743,2.46019789261077,196.601006657482,122.895787761861,49.011906319508,208.876095773911,361.286242702284,115.68863006398,64.205024205155,202.41004841031,202.433997461563,128.518827080688,50.0289153473767,205.023158445637,118.807143791705,83.3723668716473,118.686772209865,78.3400497186968,21.2555555555556,16160.6241643937
"3177019803",24940,94162858.5569367,556.780440415395,46.346833561742,226.972277784309,NA,0,49.6463512429832,4.07027174829959,169.20319142529,109.357698588918,45.8913392141139,194,274.719755587238,89.617040641803,55.6708099438653,229.000801924619,112.855965725211,72.363472621156,40.0012028869286,191.00040096231,167.45629510826,68.4186046511628,167.46511627907,68.046511627907,6.92777777777778,3857.2511622111
"3177023803",36500,94101958.5543687,550.98303358067,75.1544770674652,225.349739766389,NA,0,48.4390577923856,4.79511421329516,183.389509277845,118.319282149328,47.0046562585593,195.123801698165,220.578648834939,71.9807722665812,52.4053683922213,228.045193097781,147.016762590578,95.9243214548989,43.0336894001643,193.007943029307,159.458230621747,67.2415776499589,159.115310873733,66.9632977266502,10.1388888888889,5586.35575713735
"3177183802",8500,94503519.4841363,542.842724057118,47.7150414799691,198.348286576053,NA,0,1,2.58085141282804,136.984761759201,93.0320797482052,35.6944770857814,200.69330199765,268.833953642257,91.6263220458698,39.7673325499412,199.10223266745,136.999622591514,92.3280845400029,34.3207990599295,201.565217391304,124.615746180964,80.2326674500588,124.642773207991,76.3231492361927,2.36111111111111,1281.71198735708
"3177340802",10320,94167693.7899322,717.626202091243,65.3546951973427,261.460620669635,NA,0,36.5711519845111,4.41353759322485,148.370823390255,96.0173288956501,45.1471442400774,193.692158760891,356.902881840192,118.784995892387,67.4307841239109,195.222652468538,212.352970769537,141.126428594894,57.7105517909003,199.749273959342,154.675701839303,66.7221684414327,153.484027105518,53.1742497579864,2.86666666666667,2057.19511266156
"3177398802",52150,94165680.2929312,511.428239773293,33.1179223194335,210.307234108654,210.289902853041,0,48.1646177487514,4.2626201103982,77.6715019876756,42.1400888855531,43.4216288897426,198.945063388398,271.445379408881,73.5153482930275,66.3198232808298,209.533999231656,162.301163332306,88.3363619631087,60.4600461006531,219.22531694199,147.80676142912,104.47214752209,147.830195927776,104.505186323473,14.4861111111111,7408.6063067159
"3177871802",17030,94509003.5478567,764.95558493542,67.1344671355789,256.717713782176,256.72920857831,0,42.5137991779213,3.81134194776162,196.53379207125,85.0857314033083,60.5942454492073,188.802701115678,371.95695412278,79.817733666089,68.9495008807986,184.7563123899,196.462077644245,84.815148967893,58.0352319436289,185.99941280094,153.6834997064,67.9042865531415,153.927774515561,67.8590722254844,4.73055555555556,3618.6648920695
"3177939803",87630,94504325.8569147,490.717727636758,18.9818235291895,203.24560710362,NA,0,48.2553628480146,2.71604516668333,123.102816393255,72.4425146088977,42.7510269283432,204.117298037426,244.538411690187,74.0306594340239,49.8461889548152,202.565723413966,123.07545952773,72.7601782303866,41.1540392514833,205.128251939754,521.620036513008,137.054883614788,523.283546325879,139.379735280694,24.3416666666667,11944.8873535581
"3178095803",51710,94169713.1537267,509.49101391194,36.7995736080667,232.939407935054,232.933048357875,0,32.6428571428571,3.80298558849355,126.489953209895,69.2362767576431,65.3546195652174,208.993788819876,255.436620528654,77.115469923671,68.3363742236025,210.173136645963,127.563012555519,70.4444102026661,62.0958850931677,208.922554347826,158.384510869565,118.310947204969,158.564635093168,114.915178571429,14.3638888888889,7318.27231371845
"3178095804",44430,94169714.1887387,508.13782026961,35.7972078735764,241.182060444462,241.193202326319,0,48.7344594594595,3.71792308752601,122.85392462928,82.7908556860846,56.3882882882883,223.949774774775,258.349769025236,77.677477154431,67.9378378378378,210.823648648649,126.932364061716,84.0897073436428,56.5310810810811,219.817342342342,159.391891891892,98.2006756756757,159.39481981982,98.2074324324324,12.3416666666667,6271.26759849411
"3178580801",21320,58210819.95218,632.723685091558,25.7966706248666,232.692707589351,NA,0,47.5949367088608,3.00792069587135,106.974501558385,51.2058137481446,48.3455227379278,209.460384435068,366.428891381802,93.4647914387506,66.9615564932021,212.781528363807,159.319742187557,79.5540086519981,53.9939052977028,213.027660571964,8.45897796530708,127.160337552743,8.18143459915612,122.233005157056,5.92222222222222,3747.13026837556
"3178585801",14350,58211712.7548747,599.324088944034,25.7999992370605,216.07833268317,NA,0,45.8871866295265,1.60583922242056,115.374660454753,67.8750704656404,47.1469359331476,191.976323119777,333.238519461374,97.7591929422448,60.7527855153203,195.825208913649,150.686917180138,87.7592622974789,49.6295264623955,196.097493036212,63.5522284122563,115.858635097493,63.8071030640669,82.5020891364903,3.98611111111111,2388.97241009636
"3179304801",36630,58211398.3398032,467.060351338916,44.2395024505582,187.863366395545,187.861885225141,0,47.0513942044833,5.26388318985782,116.569585993096,62.1040464925792,51.0123018042646,195.325041006014,233.795940864275,64.1082008824836,58.0836522689995,192.839256424276,116.724964788405,62.8888466377738,48.9540732640787,195.993439037726,143.070530344451,142.348277747403,152.145161290323,134.376708583926,10.175,4752.33907487347
"3179465803",45470,94164587.1643109,498.960346177273,35.3236321447016,223.523483294059,223.511351161627,0.0159010600706714,46.8818462897527,3.69719592779348,126.070033348281,66.8023414657626,64.270980565371,213.731448763251,247.049227197263,70.0962894837974,68.4509717314488,208.953842756184,126.201971610949,67.5364625798308,61.4388250883392,210.018109540636,156.951855123675,109.388250883392,155.904593639576,108.058524734982,12.6305555555556,6302.14637241128
"3179465804",40190,94165692.797708,531.522246782258,37.3099900147305,238.316474139067,238.31669173837,0,24.4735924265072,3.85708302446545,131.243215892585,72.7220972162845,64.1953163926258,206.894369706029,267.86299065636,76.47919768983,68.4544095665172,212.96985550573,132.410736171416,73.0455660817631,61.9531639262581,215.104882909816,158.777528649726,98.5176880916791,158.710264075735,98.5139511709018,11.1638888888889,5933.85530504971
"3179638809",98020,94169707.962187,416.606211994154,16.5884111343018,173.176937523142,173.184092214172,0,49.808482370976,3.48610056532118,103.162174965961,70.6385996456468,38.8958610117527,179.228002043945,209.50822216223,72.3216147760499,45.091364333163,177.219621870209,103.935652192612,78.9642920547197,35.8191108840061,187.977721001533,0.330097087378641,115.92416964742,0.373633111905979,116.001328564129,27.2277777777778,11343.2613610186
"3180546803",26810,94168530.6681581,435.933485934309,25.9571962793268,212.12727877811,212.089421228897,0.0671140939597315,21.5454884414616,3.02363328459012,109.302047729403,72.3208054421465,51.7296793437733,227.639448173005,217.722746337376,65.2866891098502,61.5130499627144,210.177479492916,109.130160272699,74.1470169554354,50.5935868754661,216.100298284862,129.183818046234,80.0246085011186,128.860551826995,72.9973900074571,7.44722222222222,3246.49354386079
"3180546804",45350,94168528.000662,470.763907477168,28.4165272060371,225.870093299347,225.863227891375,0,49.3428949691086,3.53296380908954,114.764309821672,79.3504192692352,53.7707413945278,230.013018534863,237.185121366226,76.7599515115278,62.7762577228597,214.722197705207,118.81893808444,85.2130846038711,52.7718446601942,220.768976169462,105.586054721977,85.9545454545455,105.602162400706,85.646293027361,12.5972222222222,5930.31755669154
"3180583805",59340,94168343.9267139,494.997546792795,43.0274897500978,237.222822481134,237.220579766374,0,49.5778453225262,5.61202459712159,101.234052889333,71.6174097618353,51.483451536643,215.374366767984,241.9242335754,77.7106213568031,65.6193853427896,211.991894630192,151.838958075464,112.640949031543,52.8535967578521,231.495778453225,158.674603174603,109.043566362715,158.35325903411,108.613981762918,16.4833333333333,8159.20956296791
"3180583806",60780,94166751.5759921,505.728465911448,43.7880942848591,238.789872846473,238.796841195991,0,49.1258027334102,4.04733491297238,101.431724969194,70.5471926173602,52.0815083154948,214.521488555903,252.438187487216,77.1986664222882,66.8788078379714,211.537790219002,151.859631165747,111.378215063036,53.3606125473407,231.342005598551,158.545364729129,117.255722048411,158.590976453153,117.283220813437,16.8833333333333,8538.38226613828
"3180622802",64820,94704621,767.367147160868,55.1314107842085,266.832826552676,266.836991910897,0.019601593625498,48.1424701195219,2.44873592758559,198.073563782285,118.837912007518,51.2068525896414,190.2803187251,362.030166293444,110.556191343786,64.3743426294821,187.948844621514,207.3171871085,125.939251041336,51.4846215139442,191.570358565737,145.147410358566,82.9717928286853,145.154422310757,81.5800796812749,18.0055555555556,13816.8717997132
"3180642803",56410,94166021.7124601,730.475049523627,60.2399545316795,264.532880518341,264.528324556469,0,46.4506567270146,2.98267754816103,226.928252913827,135.859371351866,59.4018459353923,199.943911963081,354.987006878404,112.733085769095,65.1886758963436,194.017394391196,148.556958009979,92.2719914155689,45.123713170039,192.870784522542,461.845935392261,60.2108626198083,461.261448349308,58.7680156194533,15.6694444444444,11446.1382065633
"3180662803",15600,94167598.3561819,717.594134548854,80.3843049459317,265.47604114012,NA,0,26.8488148622678,3.77037966869948,216.545948690821,137.233888576002,59.7130044843049,194.807174887892,355.992220099655,112.347405257094,65.4932735426009,192.334401024984,145.055979199015,91.3311344026985,45.4631646380525,189.807815502883,160.851377322229,113.591287636131,159.281229980782,104.954516335682,4.33333333333333,3109.57458304504
"3180666803",15470,94168151.1421189,744.554375227108,67.9980620376823,267.446251674524,NA,0,41.6143410852713,4.06973441426452,211.75095345746,135.573966575839,57.6686046511628,194.904392764858,374.120621378108,118.052713068881,67.4819121447028,191.667958656331,158.681558199939,101.061628450103,45.9786821705426,191.045219638243,138.414728682171,119.99677002584,138.286175710594,106.202196382429,4.29722222222222,3199.51560687871
"3181470802",20610,94703807.000485,402.444644324879,28.0343844610782,194.712248172261,NA,0,1.30310378273521,5.74586382707731,107.299740655346,65.747769199449,58.5096993210475,215.756062075655,187.852725505366,58.2389910537912,62.7400581959263,207.738603297769,107.288577485848,65.959941447764,55.349175557711,213.526673132881,0.53831231813773,112.618816682832,0.450533462657614,112.631910766246,5.725,2303.99558875993
"3181886803",35700,94161429,465.541314802587,57.5896475401056,211.088727284227,211.081685011636,0.0780022446689113,39.5937149270483,4.14904976118561,109.663327736753,65.4006179708958,37.6571268237935,191.165263748597,242.242435326881,79.8149823906981,56.8992704826038,228.61531986532,113.90652782802,67.604601567308,36.9607182940516,193.01430976431,129.381032547699,69.3201459034792,128.980359147026,65.2258698092031,9.91666666666667,4616.61803845899
"3181965803",24670,94163720.7376117,530.185934802752,54.6347273525235,235.638545243165,235.611036094585,0,47.7692932575142,5.69867459358383,132.945278443523,82.8356214038344,42.0398050365556,196.229488220959,264.217670400389,85.476604681689,61.2140536149472,227.338342810723,133.024602008389,84.083753094646,41.0288383428107,197.585702680747,171.331437855402,70.9492282696994,171.366368805849,70.3318440292445,6.85277777777778,3633.24639210664
"3182233803",50340,94165451.0484993,504.030495995628,35.4189018275292,240.000672875899,239.992744647492,0,49.1786921089247,5.13498668878222,119.805727806084,79.7732663413351,55.3188232955675,224.812363347247,255.862088410619,78.2966408893522,67.5295169946333,216.419996024647,128.361066992253,85.563068674232,54.3502285827867,225.438083879944,159.575233551978,70.0834824090638,159.644802226198,69.0137149672033,13.9833333333333,7048.0264356722
"3182233804",50390,94164238.0151003,513.09121486422,35.9671383627883,236.801778301055,236.778791049023,0,49.6083846612358,3.78939302669186,120.386152048033,80.8254518878405,56.0391416650109,226.114842042519,263.390774728952,78.4237038051303,64.6155374528114,215.120405324856,129.315272521669,86.3912971613304,54.9986091794159,228.100139082058,159.534869858931,70.0528511821975,159.51241804093,70.0488774090999,13.9972222222222,7181.85175472446
"3183104806",10350,94164403,657.384252988659,60.5617396626496,257.887335381992,257.917072181886,0,48.7314009661836,4.17530218552852,199.808295532816,119.49420310495,49.0888888888889,183,322.061927566897,81.3991301974237,66.0386473429952,216.269565217391,135.512890536543,61.2771974130529,60.1410628019324,216.189371980676,143.775845410628,82.751690821256,143.750724637681,82.7400966183575,2.875,1889.97972734239
"3183119803",23910,94165185,623.377828996919,52.6919105228315,244.806639146125,244.823360641364,0.0419111483654652,38.0901089689858,3.53896090940378,185.792113516776,110.233864140231,46.2263202011735,182.547778709137,310.669087946865,77.4545259864912,64.7393126571668,212.55616093881,126.840747961904,57.8423720574239,58.2367979882649,212.82229673093,146.574601844091,79.8348700754401,137.927074601844,72,6.64166666666667,4140.26774758787
"3183176803",19150,94166971.6572623,749.691875780638,33.4182868287855,253.458889705136,253.416811633135,0,41.2277951933124,4.53719651462391,193.760527201207,119.317345383025,50.5548589341693,196.84012539185,398.651129568134,123.019697255102,72.7539184952978,196.020376175549,157.274663648137,97.8354752838549,45.9184952978056,193.990073145246,143.761233019854,84.1300940438871,143.133228840125,74.3155694879833,5.31944444444444,3987.94428366645
"3183178804",19620,94168077.7465579,650.782738643237,66.4403875218187,249.790688922732,249.817839045235,0.0902600713921469,37.9194288628251,3.31968345841481,164.39805718036,102.669658471832,44.3386027536971,187.837837837838,322.225276686354,104.143599887091,61.2019377868434,186.588985211627,164.116612248127,104.065681113569,43.257521672616,189.067312595614,170.107598164202,45.4048954614992,169.982151963284,41.0566037735849,5.45,3546.76592560564
"3183570803",54150,94168651.316451,539.783686989381,55.4342712377665,239.288893948201,239.296218367205,0,48.6537892791128,4.73146071544196,138.06864291207,83.9246016863754,45.6097966728281,187.292421441774,267.071989976809,88.8364317966257,64.835674676525,223.707024029575,134.643707020137,86.2716267344251,42.5478743068392,191.07393715342,124.816266173752,96.3367837338263,104.36303142329,103.734750462107,15.0416666666667,8119.2462917986
"3183646804",33670,94161278.9499702,530.276234466026,43.1505652558881,238.217306322253,238.232599195943,0,44.7793329362716,3.75633989621515,106.765905626762,58.8243003990623,59.1783799880881,200.60244192972,268.386071146635,76.0742413655429,68.7212626563431,212.260869565217,155.121574310975,87.1333235035772,64.856462179869,218.936867182847,155.426146515783,101.293031566409,155.385646217987,101.351101846337,9.35277777777778,4959.55578179752
"3183646805",34440,94161292.2700348,532.035154610699,43.9995652319524,238.304511093512,238.288431280581,0,42.3437862950058,4.02651734233041,113.170795453965,59.0548200574071,63.2619047619048,209.168118466899,261.181314900362,71.8472705646121,73.8176538908246,208.251451800232,157.683241063294,85.5076363526986,65.7502903600465,217.402729384437,158.396922183508,108.060394889663,158.46718931475,98.6591173054588,9.56666666666667,5089.80297910902
"3183971803",8380,94126461.7464115,646.388488915548,87.6514366368928,233.879951093756,233.9197180351,0,35.1172248803828,4.47471362979789,161.572272086258,97.2643536836907,48.2452153110048,189.273923444976,323.058840226899,96.0356465846158,56.633971291866,187.941387559809,161.74023463053,99.3547855358945,46.188995215311,189.848086124402,157.118421052632,52.6303827751196,148.120813397129,44.4150717703349,2.32777777777778,1504.64876030897
"3184034802",28570,94113052.180575,720.764580126063,58.6134635368871,259.580785117343,259.613306198013,0,43.9544179523142,3.02483269175172,214.077860876354,132.865884146884,58.2755960729313,195.263674614306,359.793650152305,112.561920981922,66.0834502103787,189.852734922861,146.904464791232,88.5674265852148,45.9730014025245,188.24649368864,158.374474053296,75.5690743338008,139.025946704067,61.3730715287518,7.93611111111111,5720.06779283378
"3184117803",36480,94107867.9181993,624.357709794067,50.7293446614394,251.257590822424,251.268272041784,0,46.3988471040351,4.78558140844229,129.236716851343,78.0349435086372,40.6159758440845,197.057919297282,365.974485763311,112.178287896683,70.5064507274225,224.44111995608,129.148823258774,79.3120503264602,39.2001097996157,198.012352456766,222.503156738951,75.3093604172385,222.566566017019,75.1677189129838,10.1333333333333,6326.82479257988
"3184144801",6990,42270033.06,492.327112230573,31.4877142904486,194.998369592939,NA,0.215714285714286,17.1242857142857,2.49147460051945,147.826039398738,87.0524288340977,40.79,191.684285714286,231.572960668291,68.3398571886335,45.4342857142857,191.73,113.383027891432,69.9637144606454,37.1828571428571,194.805714285714,146.501428571429,61.9485714285714,145.025714285714,46.42,1.94166666666667,955.935142914363
"3184145801",4450,42121337.9977578,724.895860475275,49.0865482450066,251.366085890697,NA,0,32.6345291479821,4.13003454293905,253.86295041482,143.653588675597,63.5291479820628,199.264573991031,332.307976076956,95.1704042545883,58.7286995515695,197.195067264574,138.729228237819,81.7695070788465,46.7645739910314,197.795964125561,151.372197309417,73.0582959641256,150.997757847534,73.0762331838565,1.23611111111111,896.051827531937
"3184635802",7310,94166634,417.630013270456,55.9039619850005,177.75336921671,177.87195894627,0.121584699453552,13.4084699453552,4.76055440876653,122.781565739157,72.9424863724761,41.7295081967213,205.367486338798,175.584492420238,52.9260936249149,46.5546448087432,227.748633879781,120.098407117395,74.4999997193716,39.5355191256831,204.243169398907,462.957650273224,66.3319672131148,447.046448087432,14.4658469945355,2.03055555555556,848.020943613065
"3184737802",8900,94169350.6235955,727.458058972305,57.3809003465631,249.458519324828,249.545563532797,0,2.80674157303371,3.91320908337497,206.299374989713,125.897080385015,52.4696629213483,202.539325842697,379.811107746939,109.142809509963,61.7370786516854,193.143820224719,141.333945919423,83.4179786596405,44.9696629213483,190.725842696629,153.578651685393,65.6067415730337,151.092134831461,105.285393258427,2.47222222222222,1798.43797912598
"3185001805",14510,94168028.9972414,749.766946811018,57.0982067529086,267.780461478398,267.797537410342,0,39.4744827586207,3.31813657711292,224.519683732658,138.160897137872,60.7275862068966,195.49724137931,348.639470846242,108.261517270845,61.9958620689655,190.145517241379,176.602902232203,108.010896759033,46.9972413793103,191.148275862069,150.031724137931,54.6503448275862,150.004827586207,54.6103448275862,4.03055555555556,3021.97733284108
"3185124802",33070,94168172.6825877,769.516016470045,33.1096126966926,275.515284158875,275.508526987724,0,46.5178355501814,2.44444784540075,191.146028599399,121.677206858182,50.709492140266,195.302902055623,387.216864460181,126.578476219685,75.0837363966143,196.527509068924,191.12806709963,122.915114643784,49.5749697702539,196.005139056832,105.500906892382,130.181983071342,105.321342200726,130.058041112455,9.18611111111111,7068.85962907345
"3185414801",24480,58240096.254902,516.53430427757,19.8939953878814,195.132958823559,195.159861474255,0.0102124183006536,44.9648692810458,2.43117853083642,128.273039962731,79.4574346959201,45.0400326797386,182.438316993464,259.650812683542,82.1675651548735,51.3558006535948,180.464460784314,128.649670953844,78.829289145719,43.9080882352941,182.343137254902,29.141339869281,103.561274509804,12.2324346405229,99.0821078431373,6.8,3512.43326908747
"3185415801",31490,58210594.0787302,644.26134569925,17.0726673374479,236.52480069115,236.538948993986,0,45.6292063492063,2.11966606934865,160.038362758576,100.744190579369,47.7126984126984,185.532698412698,324.202514396546,104.481079135471,59.7330158730159,184.456825396825,160.026003958081,101.3046982853,45.9076190476191,185.780952380952,2.09333333333333,125.083174603175,16.3168253968254,116.533650793651,8.74722222222222,5635.49716001927
